event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Lower left,FALSE,2,517.8,12.4,49.87927378,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,817.4,11.8,39.7376046,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,159.7,13.7,77.28886743,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,1,305.7,17.1,59.69341337,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,1,539.5,18.8,81.09099999,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,1,831.9,12,48.6214847,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,1189.7,13.8,53.13010235,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,389.7,9.6,44.54164354,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,1,255.2,4.3,-15.524111,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,349.4,16.5,62.30849158,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,739,5.5,9.659893078,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,2,178.5,4.6,57.0305961,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,194.9,12.2,70.05761542,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,1,1171.3,19.2,76.03665189,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,84.5,10,15.31281836,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,453.5,2.7,77.00538321,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,390.9,22.6,75.5297059,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,3,624,12.1,44.63965394,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,3,705.7,14.2,33.19293658,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,1,873.4,4.7,57.72435569,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,2,527.7,6.8,87.47388309,FALSE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,1168.7,18.8,66.63794123,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,321.8,14.9,48.50353164,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,602.6,13.7,44.36340642,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,1,369,4.5,37.99873244,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,86.3,12.1,52.12501635,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,1,249.3,15.8,49.10509851,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,1,1028.3,10.3,88.88760038,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,417.1,31.1,80.45759989,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,657.3,19.2,74.13734163,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,2,490.5,13.6,69.39373939,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,2,858.2,11,36.0694099,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,2,903.6,14.6,44.39690881,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,3,398.7,18.8,61.74197039,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,888.8,25.7,83.26398879,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,4,20.9,3.5,-19.02560604,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,894.6,11.5,23.27290406,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,988.1,22.7,65.64201032,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Bottom middle,FALSE,3,434.9,4.5,26.56505118,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,231.8,11.9,82.2781742,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,285.9,3.9,64.79887635,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,478.5,13.6,56.30993247,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,815.5,9.1,60.49927538,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,831.4,18.7,89.08089522,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,2,211.2,6.2,43.60281897,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,1017.1,14.1,84.28940686,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,1125.1,12.7,56.17791478,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,3,22.1,26.9,85.30713749,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,3,483,3.9,10.30484647,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,4,31.3,12.8,59.27530653,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,707.8,22.8,58.49573328,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,2,727.4,17.6,57.63336194,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,3,767.9,15,64.14445781,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,629.7,4.2,90,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,1,1200.1,15.6,71.68367581,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,185.8,19.1,68.36911316,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,858.1,8.7,57.84770486,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,1114.3,30.7,66.66957406,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,1,1131.8,13.6,88.31531568,TRUE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,2,564.9,3,53.53076561,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,TRUE,2,572.5,2.1,55.49147701,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,70.9,17.3,51.23032461,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,691.7,14,59.40399053,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,1,881.2,12.5,55.91112838,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,1027,2.9,69.67686317,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,696.2,21.7,57.84770486,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,1,441.6,2.7,7.431407971,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,783.5,8.2,72.01266535,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,835.5,21.3,57.24784235,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,1116.1,20.7,67.88233367,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,846.3,13.4,50.83949231,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,1108,4.4,76.60750225,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,2,19.7,10.7,73.9797077,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,2,159.9,4,60.06848816,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,509.7,12.6,44.30130562,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,513.9,21.4,55.99812179,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,928,2.8,-4.763641691,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,829.6,31.5,68.2789492,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,663.4,18,89.36340642,TRUE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,3,913.5,15.5,72.04052391,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,914.5,18.7,78.50856091,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,1178.7,6,43.53119929,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,223.9,1,66.03751103,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,TRUE,2,343.8,1.2,74.7448813,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,TRUE,3,30.5,4,56.72511202,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,514.2,11,57.52880771,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,454.1,5.5,45,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper left,TRUE,1,443.9,3.5,73.14160123,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,TRUE,1,225.4,4.3,82.05652819,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Lower right,TRUE,2,573.1,1.9,56.30993247,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,640.1,3.3,4.106497165,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,753.9,3.4,72.64597536,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,1035.5,2.1,67.16634582,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,292.2,1.3,-8.746162263,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,1012.4,2.4,29.7448813,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,3,420.5,2.9,40.36453657,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,816.5,3,8.746162263,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,58.4,2.9,48.0127875,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,3,457.6,4.2,41.87786954,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,1,382.7,2.1,64.65382406,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,1115.3,3.7,48.50353164,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,212.3,3.8,48.50353164,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,1141.8,3.1,70.34617594,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,928.8,1.7,64.98310652,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,362.4,2.2,32.00538321,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,1,568.1,4.4,48.94518623,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,2,857.6,6.3,82.64762064,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,326.1,3.8,71.07535558,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,2,856.8,3.5,56.30993247,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,2,124.5,4.2,88.63607247,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,2,427.8,1.8,42.51044708,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,1,1083.8,4.1,75.61860541,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,2,720.5,3.5,49.96974073,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,1,157.1,5.5,30.76271953,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,1,538.7,0.7,38.65980825,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,277.2,0.6,80.53767779,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,3,827,18.9,48.90569914,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,272.3,6.4,33.69006753,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,1,314.5,4.1,51.34019175,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,1,360.6,6,59.38139459,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,1,378.2,7.2,51.6048355,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,935.9,3.7,16.18920626,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,988.7,3.3,73.81079374,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,700.2,4.3,83.36748538,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,3,954.8,7.6,66.90317808,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,496.2,2.4,52.12501635,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,1011.3,2.8,75.46554492,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,1,282,3.5,46.21887524,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,150.7,6,42.06432655,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,3,524,7.9,18.43494882,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,840.6,4.3,19.85521437,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,820.5,2.4,46.84761027,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,265.6,3.1,47.86240523,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,1,922.5,2.7,12.26477373,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,4,286.2,10.3,22.61986495,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,896.1,2.1,60.9453959,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,828.6,3,72.18111109,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,1,525,3.5,79.9920202,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,1,388.2,3.7,85.36453657,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,628.6,6.7,19.05770451,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,761.3,2.5,68.62937773,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,2,1133,4.6,51.54629078,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,690.2,4.6,58.81502534,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,572.1,7.2,0.924045353,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,479.5,5.4,71.22196678,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,635.2,4.1,64.72227776,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,825.2,5,50.19442891,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,1,298.5,3.5,36.15818544,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,84,3.1,59.03624347,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,933.7,5.1,16.82140989,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,3,196,5,2.663000766,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,251.6,18.7,89.08089522,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,564.3,11.8,88.04193257,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,1098.9,20.9,52.83926333,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,2,521.1,12.7,62.17590362,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,491.4,16.5,50.24181995,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,602.1,6.5,75.5297059,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,994.9,7.7,49.48460601,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,885.9,18.1,45,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,TRUE,1,486.3,3.3,36.86989765,TRUE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,149.4,4,81.25383774,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,168.7,13.8,84.12260739,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,347.8,24.8,56.57924085,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,373.6,15.1,56.6417576,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,416.7,1.6,-15.9453959,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,574.7,22.7,52.75667146,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,818.5,16,64.58399377,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1063.7,13,47.69428429,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,1073.2,5.6,23.96248897,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,1107.6,17.3,88.0136593,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,216.7,12.5,84.47245985,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,94.7,3.6,3.691385986,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,2,151.2,11.2,43.83086067,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,501.6,19.5,84.99202811,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,516,17.3,51.00900596,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,531.2,15.3,58.70039867,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,539.1,2.9,49.63546343,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,585.2,14.7,79.38034472,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,822.2,11.7,53.44036528,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,TRUE,2,1051.4,3.7,36.52885537,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,1163.4,11,20.48701419,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,327.5,18.9,56.74998357,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,447.1,9,68.68208772,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,531.1,15,40.60129465,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,781.3,17.8,57.99461679,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,980.5,16,63.43494882,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,1,93.7,12.8,42.24089234,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,1,472.2,23.8,55.46533843,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide left,FALSE,1,483.8,15.8,80.47774499,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,2,413.6,15.7,59.68878677,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Wide right,FALSE,3,864.2,14.1,54.76177478,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,283,21.6,56.46395302,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,308.6,8.9,36.02737339,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,434.1,19.4,55.61965528,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,388.7,17.8,43.77066551,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,167.7,18.3,82.75813314,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,382,18.8,63.71512155,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Deflected,FALSE,1,413.8,16.7,89.6569156,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,570,6,45,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,875.2,17.1,71.67254782,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,945.2,10.3,65.9797532,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,1,1041.8,8.7,50.01311376,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,1171.1,27.2,77.60914334,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,2,51.1,18.7,52.80640083,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,2,167,15.3,37.36666941,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,271.6,19.4,69.65589874,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,754.9,16.9,77.21092772,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,802.6,7.1,32.94921512,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,3,316.9,8.3,73.76764934,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,3,603.1,17.4,63.8920863,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,712,5.2,-20.85445804,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,941.8,15,85.01366623,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,989.5,19.2,65.63227016,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,3,446.9,21.8,50.55297103,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,658.1,9.9,84.7528611,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,730.6,14.6,37.64762064,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,2,1058,14.7,71.43967768,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,FALSE,3,798.6,12.2,68.19859051,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Wide left,FALSE,1,89.7,18.4,70.96406854,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,1,78.6,10.3,66.72709594,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Wide left,FALSE,2,194.1,12.7,35.07375449,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Over the net,FALSE,3,1002.5,10.9,39.73230287,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,1,17.9,23.5,54.31288129,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,2,436,17.3,41.42366563,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,3,278.8,16.9,55.41785575,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,607.3,8.5,21.37062227,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,224.6,7.2,50.41186915,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,510.2,20.1,68.62937773,FALSE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,73.1,5.9,22.20347853,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,TRUE,1,560.8,7.6,61.69924423,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,1,381.8,15.4,73.48218575,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Blocked,FALSE,1,422.3,14.9,41.73796652,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,1,426.9,23.9,56.44933799,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,477.2,14.4,48.0127875,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Blocked,TRUE,1,560.1,11.2,59.40002131,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Blocked,FALSE,2,292.1,1.6,-26.56505118,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,202.2,16.8,50.88860875,FALSE,FALSE,FALSE,FALSE,FALSE
